EPOCH                                                       B_R                             B_T                             B_N
dd-mm-yyyy hh:mm:ss.mil.mic.nan                              nT                              nT                              nT
19-04-2024 18:42:29.999.998.882                         19.5357                        -3.29802                         1.82924
19-04-2024 18:43:29.999.995.306                         18.8449                        -4.00302                         3.24758
19-04-2024 18:44:30.000.001.788                         17.5951                        -7.65295                         4.86263
19-04-2024 18:45:29.999.998.211                         17.8617                        -7.92876                         1.96176
19-04-2024 18:46:30.000.004.693                         16.9119                        -8.59816                         5.99676
19-04-2024 18:47:30.000.001.117                         15.0970                        -9.39605                         5.88397
19-04-2024 18:48:29.999.997.541                         17.9094                        -7.03853                         4.21752
19-04-2024 18:49:30.000.004.023                         16.8095                        -8.19083                         6.28812
19-04-2024 18:50:30.000.000.447                         17.6857                        -8.32582                         3.43383
19-04-2024 18:51:29.999.996.870                         17.5287                        -9.87132                         1.67947
19-04-2024 18:52:30.000.003.352                         17.5818                        -8.79057                         3.88761
19-04-2024 18:53:29.999.999.776                         19.1023                        -5.96369                        0.336347
19-04-2024 18:54:29.999.996.200                         19.5737                        -4.91469                       -0.707308
19-04-2024 18:55:30.000.002.682                         18.2190                        -8.72191                         1.42893
19-04-2024 18:56:29.999.999.105                         17.7506                        -7.78962                        -5.28682
19-04-2024 18:57:29.999.995.529                         13.4819                        -5.62682                        -13.5443
19-04-2024 18:58:30.000.002.011                         13.4144                        -11.4317                        -9.54418
19-04-2024 18:59:29.999.998.435                         15.8957                        -8.68278                        -8.21023
19-04-2024 19:00:30.000.004.917                         16.6171                        -9.46639                        -6.25950
19-04-2024 19:01:30.000.001.341                         5.13236                        -5.83577                        -17.8176
19-04-2024 19:02:29.999.997.764                         10.5687                        -9.07071                        -13.0040
19-04-2024 19:03:30.000.004.246                         12.9941                        -10.3726                        -9.79356
19-04-2024 19:04:30.000.000.670                         7.59657                        -8.79321                        -14.8745
19-04-2024 19:05:29.999.997.094                         8.21701                        -12.2402                        -12.1128
19-04-2024 19:06:30.000.003.576                         9.40973                        -12.1687                        -10.3228
19-04-2024 19:07:30.000.000.000                         15.4948                        -10.1893                        -4.09053
19-04-2024 19:08:29.999.996.423                         16.8221                        -8.74325                         1.39545
19-04-2024 19:09:30.000.002.905                         17.9467                        -7.53662                         4.06525
19-04-2024 19:10:29.999.999.329                         15.4143                        -11.1785                        0.353683
19-04-2024 19:11:29.999.995.753                         17.7249                        -3.89894                         5.59719
19-04-2024 19:12:30.000.002.235                         9.38792                        -14.7480                        -7.46705
19-04-2024 19:13:29.999.998.658                         15.9426                        -10.4527                         2.47386
19-04-2024 19:14:29.999.995.082                         15.2892                        -11.6192                       -0.299948
19-04-2024 19:15:30.000.001.564                         18.4955                        -5.23746                       -0.910198
19-04-2024 19:16:29.999.997.988                         15.7380                        -9.71277                        -5.01637
19-04-2024 19:17:30.000.004.470                         10.8033                        -12.2250                        -9.43401
19-04-2024 19:18:30.000.000.894                         15.5114                        -8.27440                        -4.18252
19-04-2024 19:19:29.999.997.317                         10.9669                        -12.7839                        -7.78989
19-04-2024 19:20:30.000.003.799                         9.88987                        -12.0644                        -9.05832
19-04-2024 19:21:30.000.000.223                         11.9943                        -12.2323                        -6.23570
19-04-2024 19:22:29.999.996.647                         16.6633                        -8.15525                        0.660598
19-04-2024 19:23:30.000.003.129                         16.5610                        -8.11149                        -4.30492
19-04-2024 19:24:29.999.999.552                         13.4440                        -12.5992                        -1.48623
19-04-2024 19:25:29.999.995.976                         11.2580                        -13.1113                        -5.62220
19-04-2024 19:26:30.000.002.458                         9.73570                        -11.1951                        -9.93674
19-04-2024 19:27:29.999.998.882                         12.5301                        -10.6353                        -3.31693
19-04-2024 19:28:29.999.995.306                         6.77556                        -15.5988                        -4.95731
19-04-2024 19:29:30.000.001.788                         9.80364                        -12.6364                        -9.01412
19-04-2024 19:30:29.999.998.211                         3.68420                        -9.05315                        -15.8660
19-04-2024 19:31:30.000.004.693                         5.88773                        -7.38625                        -16.1014
19-04-2024 19:32:30.000.001.117                         5.74252                        -4.54351                        -16.8410
19-04-2024 19:33:29.999.997.541                        -3.68504                        -13.8587                        -12.4696
19-04-2024 19:34:30.000.004.023                        -2.15393                        -10.2272                        -15.4638
19-04-2024 19:35:30.000.000.447                         4.95829                        -12.6371                        -13.2597
19-04-2024 19:36:29.999.996.870                         8.70501                        -14.5193                        -10.6812
19-04-2024 19:37:30.000.003.352                         7.81030                        -15.7130                        -10.4739
19-04-2024 19:38:29.999.999.776                         9.61263                        -15.1697                        -9.53197
19-04-2024 19:39:29.999.996.200                         4.08995                        -16.5980                        -10.5679
19-04-2024 19:40:30.000.002.682                         8.27279                        -16.3695                        -8.76284
19-04-2024 19:41:29.999.999.105                         6.44875                        -19.0739                        0.958441
19-04-2024 19:42:29.999.995.529                         3.72559                        -18.5646                         1.19374
19-04-2024 19:43:30.000.002.011                         3.25838                        -18.6812                        0.167287
19-04-2024 19:44:29.999.998.435                         13.3141                        -12.9803                        -1.69158
19-04-2024 19:45:30.000.004.917                         14.8811                        -12.0378                        -2.88954
19-04-2024 19:46:30.000.001.341                         13.5169                        -8.96723                        -10.7387
19-04-2024 19:47:29.999.997.764                         13.0009                        -7.87596                        -12.6906
19-04-2024 19:48:30.000.004.246                         14.5895                        -9.61685                        -8.70893
19-04-2024 19:49:30.000.000.670                         18.0324                        -6.44590                       -0.566310
19-04-2024 19:50:29.999.997.094                         15.3502                        -11.4046                        0.725259
19-04-2024 19:51:30.000.003.576                         16.7946                        -7.63054                         3.12441
19-04-2024 19:52:30.000.000.000                         16.2479                        -7.05487                         5.85080
19-04-2024 19:53:29.999.996.423                         16.0862                        -7.92197                         7.47875
19-04-2024 19:54:30.000.002.905                         17.3430                        -8.81163                        -2.63441
19-04-2024 19:55:29.999.999.329                         15.5486                        -8.80882                        -7.23174
19-04-2024 19:56:29.999.995.753                         15.3723                        -7.17804                        -6.78362
19-04-2024 19:57:30.000.002.235                         17.6719                        -9.71281                         4.21599
19-04-2024 19:58:29.999.998.658                         18.4105                        -8.02522                         4.67381
19-04-2024 19:59:29.999.995.082                         17.9756                        -9.56357                         3.33386
19-04-2024 20:00:30.000.001.564                         19.2582                        -6.96751                         2.77498
19-04-2024 20:01:29.999.997.988                         19.4529                        -6.14196                         3.02005
19-04-2024 20:02:30.000.004.470                         20.3404                        -4.17904                        0.392609
19-04-2024 20:03:30.000.000.894                         20.1516                        -3.47085                         2.82579
19-04-2024 20:04:29.999.997.317                         19.7252                        -2.05471                         5.30614
19-04-2024 20:05:30.000.003.799                         19.2968                        -1.66694                         5.62411
19-04-2024 20:06:30.000.000.223                         19.5304                         4.93085                         1.88695
19-04-2024 20:07:29.999.996.647                         18.7444                         6.42230                        0.679223
19-04-2024 20:08:30.000.003.129                         19.3245                         6.14981                        0.572391
19-04-2024 20:09:29.999.999.552                         18.3705                         7.06091                       -0.440210
19-04-2024 20:10:29.999.995.976                         18.9042                         3.20927                        -2.86934
19-04-2024 20:11:30.000.002.458                         17.3140                         8.04181                        -1.02434
19-04-2024 20:12:29.999.998.882                         19.5311                         5.39772                        -1.23274
19-04-2024 20:13:29.999.995.306                         19.8968                         5.00141                        0.501148
19-04-2024 20:14:30.000.001.788                         19.7748                         4.46262                         2.61986
19-04-2024 20:15:29.999.998.211                         20.1922                         3.09632                         3.14705
19-04-2024 20:16:30.000.004.693                         19.8990                         3.42033                         2.28628
19-04-2024 20:17:30.000.001.117                         18.5088                        0.952340                         6.05738
19-04-2024 20:18:29.999.997.541                         19.2684                         1.14330                         7.13881
19-04-2024 20:19:30.000.004.023                         19.3172                        0.922051                         6.40416
19-04-2024 20:20:30.000.000.447                         19.3312                        0.821910                         7.07061
19-04-2024 20:21:29.999.996.870                         18.9401                        -1.91320                         7.27254
19-04-2024 20:22:30.000.003.352                         18.9653                        -3.07390                         6.52095
19-04-2024 20:23:29.999.999.776                         17.7755                        -4.03505                         8.62665
19-04-2024 20:24:29.999.996.200                         18.9778                        0.133377                         7.50622
19-04-2024 20:25:30.000.002.682                         18.6483                        -1.04703                         7.29943
19-04-2024 20:26:29.999.999.105                         17.6211                        -2.32813                         8.28168
19-04-2024 20:27:29.999.995.529                         18.1618                         2.38357                         6.82242
19-04-2024 20:28:30.000.002.011                         18.5565                         2.07911                         6.56944
19-04-2024 20:29:29.999.998.435                         17.9356                         3.58882                         7.88236
19-04-2024 20:30:30.000.004.917                         18.1371                         1.80357                         8.25380
19-04-2024 20:31:30.000.001.341                         17.7827                         1.01403                         8.60383
19-04-2024 20:32:29.999.997.764                         18.8239                         1.59207                         5.02321
19-04-2024 20:33:30.000.004.246                         18.9379                         2.43675                         4.29031
19-04-2024 20:34:30.000.000.670                         18.5756                         2.70415                         5.84586
19-04-2024 20:35:29.999.997.094                         16.5717                         4.44994                         5.70241
19-04-2024 20:36:30.000.003.576                         14.8315                        -4.97171                         8.78006
19-04-2024 20:37:29.999.999.999                         10.6605                        -10.8142                         6.73820
19-04-2024 20:38:29.999.996.423                         12.6429                        -6.58441                         9.64698
19-04-2024 20:39:30.000.002.905                         13.9230                        -5.02112                         8.43353
19-04-2024 20:40:29.999.999.329                         13.1829                        -3.53688                         12.4992
19-04-2024 20:41:29.999.995.753                         15.1205                        -1.36546                         10.5674
19-04-2024 20:42:30.000.002.235                         16.9633                         1.38890                         9.79140
19-04-2024 20:43:29.999.998.658                         15.4544                         2.86469                         10.9827
19-04-2024 20:44:29.999.995.082                         16.7690                       -0.285872                         9.66625
19-04-2024 20:45:30.000.001.564                         16.1399                         2.19472                         9.52732
19-04-2024 20:46:29.999.997.988                         15.6062                        0.759903                         10.1404
19-04-2024 20:47:30.000.004.470                         15.9793                       -0.704739                         9.52838
19-04-2024 20:48:30.000.000.894                         16.3646                       -0.947801                         8.69942
19-04-2024 20:49:29.999.997.317                         17.4739                         1.31120                         8.16815
19-04-2024 20:50:30.000.003.799                         17.9429                        -1.07321                         4.37391
19-04-2024 20:51:30.000.000.223                         18.3084                       -0.718847                         3.65422
19-04-2024 20:52:29.999.996.647                         17.9688                         1.18795                         3.14833
19-04-2024 20:53:30.000.003.129                         18.5571                        0.349277                         5.24402
19-04-2024 20:54:29.999.999.552                         18.6526                         1.70425                         4.24941
19-04-2024 20:55:29.999.995.976                         16.0620                       -0.502594                         11.0078
19-04-2024 20:56:30.000.002.458                         15.6551                        0.188291                         11.2803
19-04-2024 20:57:29.999.998.882                         15.4276                       -0.418323                         11.3360
19-04-2024 20:58:29.999.995.306                         16.7082                     -0.00879205                         9.62540
19-04-2024 20:59:30.000.001.788                         16.4441                        0.660968                         10.0682
19-04-2024 21:00:29.999.998.211                         16.3810                       -0.393979                         10.2078
19-04-2024 21:01:30.000.004.693                         16.9692                       -0.923029                         9.25996
19-04-2024 21:02:30.000.001.117                         16.8674                        -1.37856                         9.26953
19-04-2024 21:03:29.999.997.541                         16.8967                        -1.45302                         9.38615
19-04-2024 21:04:30.000.004.023                         16.5865                       -0.846715                         9.92198
19-04-2024 21:05:30.000.000.447                         16.4756                        -3.52683                         9.63568
19-04-2024 21:06:29.999.996.870                         16.9209                        -2.29201                         9.26859
19-04-2024 21:07:30.000.003.352                         15.0038                        -6.60071                         9.88531
19-04-2024 21:08:29.999.999.776                         16.3582                        -2.62120                         9.79180
19-04-2024 21:09:29.999.996.200                         15.5328                        -7.78911                         7.91722
19-04-2024 21:10:30.000.002.682                         16.0985                        -2.79444                         9.68907
19-04-2024 21:11:29.999.999.105                         14.6241                        -3.88879                         11.5496
19-04-2024 21:12:29.999.995.529                         16.2878                        -3.22581                         8.94303
19-04-2024 21:13:30.000.002.011                         15.1271                        -6.11796                         9.19202
19-04-2024 21:14:29.999.998.435                         15.8024                        -4.23296                         9.20703
19-04-2024 21:15:30.000.004.917                         15.9546                       -0.812142                         9.89614
19-04-2024 21:16:30.000.001.341                         17.3128                        -1.66230                         8.06770
19-04-2024 21:17:29.999.997.764                         16.0948                        -7.10605                         7.76272
19-04-2024 21:18:30.000.004.246                         15.6291                        -7.35043                         8.42219
19-04-2024 21:19:30.000.000.670                         14.3549                        -8.87096                         8.47620
19-04-2024 21:20:29.999.997.094                         17.5807                         1.57301                         7.66859
19-04-2024 21:21:30.000.003.576                         17.5540                        0.610924                         8.14022
19-04-2024 21:22:30.000.000.000                         17.4767                         3.82474                         6.91231
19-04-2024 21:23:29.999.996.423                         18.1996                         4.32394                         5.86220
19-04-2024 21:24:30.000.002.905                         17.6053                        0.971585                         8.09601
19-04-2024 21:25:29.999.999.329                         17.1380                        0.168689                         9.12002
19-04-2024 21:26:29.999.995.753                         16.0040                      -0.0533642                         11.0622
19-04-2024 21:27:30.000.002.235                         16.4510                        -4.23501                         8.99367
19-04-2024 21:28:29.999.998.658                         15.4770                       -0.368641                         11.4015
19-04-2024 21:29:29.999.995.082                         15.5029                       -0.712647                         11.2887
19-04-2024 21:30:30.000.001.564                         13.7624                        -1.56881                         13.1169
19-04-2024 21:31:29.999.997.988                         14.5380                         2.39128                         12.1900
19-04-2024 21:32:30.000.004.470                         14.3926                         1.56345                         12.4551
19-04-2024 21:33:30.000.000.894                         16.0499                         1.71896                         10.5477
19-04-2024 21:34:29.999.997.317                         16.1758                         3.23478                         10.1501
19-04-2024 21:35:30.000.003.799                         15.9635                         3.75291                         10.3307
19-04-2024 21:36:30.000.000.223                         16.8695                         2.86481                         9.55802
19-04-2024 21:37:29.999.996.647                         15.3441                         3.14820                         7.71331
19-04-2024 21:38:30.000.003.129                         15.4125                        -5.40226                         7.15419
19-04-2024 21:39:29.999.999.552                         13.7625                        -9.24831                         7.40273
19-04-2024 21:40:29.999.995.976                         9.12374                        -13.4528                         5.86844
19-04-2024 21:41:30.000.002.458                         6.03047                        -15.1465                         4.31864
19-04-2024 21:42:29.999.998.882                         16.8268                         2.43114                         7.85047
19-04-2024 21:43:29.999.995.306                         16.4891                        -1.33132                         9.67513
19-04-2024 21:44:30.000.001.788                         16.5748                         2.33778                         8.80805
19-04-2024 21:45:29.999.998.211                         16.7673                         4.23834                         8.36850
19-04-2024 21:46:30.000.004.693                         15.1896                         1.82523                         11.0060
19-04-2024 21:47:30.000.001.117                         15.2359                         2.76373                         11.0278
19-04-2024 21:48:29.999.997.541                         13.0210                         6.01247                         12.4707
19-04-2024 21:49:30.000.004.023                         16.3587                         3.96576                         8.41751
19-04-2024 21:50:30.000.000.447                         14.6797                         4.42974                         11.0035
19-04-2024 21:51:29.999.996.870                         13.9688                         7.12968                         10.1886
19-04-2024 21:52:30.000.003.352                         12.4401                         7.70533                         11.8457
19-04-2024 21:53:29.999.999.776                         13.3435                         7.89338                         10.5474
19-04-2024 21:54:29.999.996.200                         17.2408                        -1.41123                         6.93544
19-04-2024 21:55:30.000.002.682                         16.6366                         2.78386                         7.26770
19-04-2024 21:56:29.999.999.105                         17.1824                         1.77639                         6.98850
19-04-2024 21:57:29.999.995.529                         17.3085                        0.760810                         6.99025
19-04-2024 21:58:30.000.002.011                         17.4820                        0.457849                         6.69451
19-04-2024 21:59:29.999.998.435                         18.1578                        -2.16517                         3.94051
19-04-2024 22:00:30.000.004.917                         17.0260                        -3.74666                         6.69415
19-04-2024 22:01:30.000.001.341                         17.7911                        0.334319                         6.41998
19-04-2024 22:02:29.999.997.764                         18.0691                        -2.80024                         4.53669
19-04-2024 22:03:30.000.004.246                         15.4786                         6.83234                         7.97102
19-04-2024 22:04:30.000.000.670                         14.2674                         8.12099                         9.29641
19-04-2024 22:05:29.999.997.094                         17.7553                         2.65622                         5.84844
19-04-2024 22:06:30.000.003.576                         17.8508                         1.16092                         5.94354
19-04-2024 22:07:30.000.000.000                         17.8841                         1.07390                         5.66664
19-04-2024 22:08:29.999.996.423                         17.8215                         1.54176                         5.85874
19-04-2024 22:09:30.000.002.905                         18.0728                        0.673149                         5.60535
19-04-2024 22:10:29.999.999.329                         18.3727                        -1.00953                         4.98859
19-04-2024 22:11:29.999.995.753                         18.2928                        0.997538                         4.67212
19-04-2024 22:12:30.000.002.235                         18.5350                      -0.0124497                         3.87698
19-04-2024 22:13:29.999.998.658                         18.2851                        0.401897                         4.76764
19-04-2024 22:14:29.999.995.082                         18.5595                        0.665034                         3.63444
19-04-2024 22:15:30.000.001.564                         18.4030                        0.466794                         4.53143
19-04-2024 22:16:29.999.997.988                         18.4308                        0.899880                         4.57210
19-04-2024 22:17:30.000.004.470                         18.2475                         1.06299                         4.65297
19-04-2024 22:18:30.000.000.894                         17.8842                       -0.585411                         5.71320
19-04-2024 22:19:29.999.997.317                         18.2751                        0.820035                         3.65916
19-04-2024 22:20:30.000.003.799                         17.9609                         1.76813                         4.61620
19-04-2024 22:21:30.000.000.223                         18.2260                        0.914577                         3.26371
19-04-2024 22:22:29.999.996.647                         18.3821                         1.76767                         3.27721
19-04-2024 22:23:30.000.003.129                         18.3993                         1.44687                         3.86551
19-04-2024 22:24:29.999.999.552                         18.8299                        0.938885                         2.74274
19-04-2024 22:25:29.999.995.976                         18.6855                        0.424954                         2.18862
19-04-2024 22:26:30.000.002.458                         18.6126                        0.225142                         2.93779
19-04-2024 22:27:29.999.998.882                         18.5288                       -0.537305                         1.69448
19-04-2024 22:28:29.999.995.306                         18.7330                       -0.251611                         3.32671
19-04-2024 22:29:30.000.001.788                         18.4828                        -1.31913                         3.96821
19-04-2024 22:30:29.999.998.211                         18.6781                        0.249786                         3.10338
19-04-2024 22:31:30.000.004.693                         18.5566                       -0.910419                         3.69792
19-04-2024 22:32:30.000.001.117                         18.6096                       -0.137235                         3.63054
19-04-2024 22:33:29.999.997.541                         18.6684                        -1.87778                         3.03969
19-04-2024 22:34:30.000.004.023                         18.6900                       -0.757297                         3.37373
19-04-2024 22:35:30.000.000.447                         18.6515                        -1.60017                         2.97539
19-04-2024 22:36:29.999.996.870                         18.3747                        -2.65975                         3.47175
19-04-2024 22:37:30.000.003.352                         18.4966                        -1.34197                         3.35108
19-04-2024 22:38:29.999.999.776                         18.4351                       -0.989469                         4.17049
19-04-2024 22:39:29.999.996.200                         18.8961                       -0.988894                         1.86911
19-04-2024 22:40:30.000.002.682                         18.4191                        -1.69390                         4.22721
19-04-2024 22:41:29.999.999.105                         18.6273                        -1.92552                         2.92957
19-04-2024 22:42:29.999.995.529                         17.9133                        -3.13620                         3.58764
19-04-2024 22:43:30.000.002.011                         17.4002                        -5.57579                         2.56577
19-04-2024 22:44:29.999.998.435                         17.7581                        -3.02179                         3.05318
19-04-2024 22:45:30.000.004.917                         18.1112                        -3.24621                         3.11124
19-04-2024 22:46:30.000.001.341                         17.9627                        -3.70103                         3.50554
19-04-2024 22:47:29.999.997.764                         18.2014                        -3.27260                         1.62616
19-04-2024 22:48:30.000.004.246                         17.9519                        -3.24626                         2.74753
19-04-2024 22:49:30.000.000.670                         16.7750                        -5.56513                         3.47545
19-04-2024 22:50:29.999.997.094                         16.9883                        -5.46566                         3.65247
19-04-2024 22:51:30.000.003.576                         15.9015                        -7.25573                         4.36232
19-04-2024 22:52:30.000.000.000                         17.3049                        -5.47018                         2.14300
19-04-2024 22:53:29.999.996.423                         18.0612                        -1.77905                         3.41579
19-04-2024 22:54:30.000.002.905                         15.3516                        -8.55865                         1.49980
19-04-2024 22:55:29.999.999.329                         13.1183                        -10.7146                         1.41603
19-04-2024 22:56:29.999.995.753                         12.9176                        -9.75969                         1.62523
19-04-2024 22:57:30.000.002.235                         13.4910                        -9.62550                         2.94608
19-04-2024 22:58:29.999.998.658                         13.0450                        -10.0665                         2.30700
19-04-2024 22:59:29.999.995.082                         5.01909                        -16.1783                         1.43001
19-04-2024 23:00:30.000.001.564                         8.14715                        -15.2357                         2.84408
19-04-2024 23:01:29.999.997.988                         6.45970                        -14.0543                         6.91831
19-04-2024 23:02:30.000.004.470                         9.37666                        -13.7666                         1.64267
19-04-2024 23:03:30.000.000.894                         12.0980                        -10.9449                         3.11492
19-04-2024 23:04:29.999.997.317                         11.6074                        -11.3577                         4.11654
19-04-2024 23:05:30.000.003.799                         10.3090                        -13.0660                         1.98323
19-04-2024 23:06:30.000.000.223                         13.2226                        -9.91623                         3.85589
19-04-2024 23:07:29.999.996.647                         7.73392                        -14.6153                         1.37889
19-04-2024 23:08:30.000.003.129                         13.2510                        -9.83497                       0.0255437
19-04-2024 23:09:29.999.999.552                        0.928615                        -17.3077                        -2.71878
19-04-2024 23:10:29.999.995.976                       -0.234648                        -16.5099                        -3.39153
19-04-2024 23:11:30.000.002.458                         5.59883                        -16.2181                       -0.816117
19-04-2024 23:12:29.999.998.882                        -4.03250                        -17.9930                        -3.39924
19-04-2024 23:13:29.999.995.306                        -3.29189                        -14.3281                        -9.56208
19-04-2024 23:14:30.000.001.788                        -2.52099                        -13.7754                        -11.3978
19-04-2024 23:15:29.999.998.211                         8.05532                        -6.66268                         10.2389
19-04-2024 23:16:30.000.004.693                         10.6861                        -9.06206                         6.11811
19-04-2024 23:17:30.000.001.117                         8.81529                        -12.0934                        -4.28749
19-04-2024 23:18:29.999.997.541                         5.46274                        -13.5921                        -3.66746
19-04-2024 23:19:30.000.004.023                         8.62861                        -14.4835                        0.707087
19-04-2024 23:20:30.000.000.447                         2.86136                        -15.8392                         3.10337
19-04-2024 23:21:29.999.996.870                         5.60007                        -5.03170                         14.4517
19-04-2024 23:22:30.000.003.352                        -4.76243                        -16.2208                       -0.775830
19-04-2024 23:23:29.999.999.776                         9.79262                        -4.79496                         12.2783
19-04-2024 23:24:29.999.996.200                         9.97104                        -12.3830                         1.33280
19-04-2024 23:25:30.000.002.682                         11.4846                        -7.57883                         9.89736
19-04-2024 23:26:29.999.999.105                         13.0265                        -6.72175                         9.00567
19-04-2024 23:27:29.999.995.529                         10.4337                        -11.2905                        -2.91488
19-04-2024 23:28:30.000.002.011                         13.5098                        -4.93970                         9.39346
19-04-2024 23:29:29.999.998.435                         7.97551                        0.981326                         15.2407
19-04-2024 23:30:30.000.004.917                         10.8261                        0.784639                         13.4645
19-04-2024 23:31:30.000.001.341                         13.4307                       -0.902512                         13.2406
19-04-2024 23:32:29.999.997.764                         11.9985                        0.458897                         14.1628
19-04-2024 23:33:30.000.004.246                         13.1847                       0.0637349                         12.8432
19-04-2024 23:34:30.000.000.670                         12.3610                        -3.53230                         12.4944
19-04-2024 23:35:29.999.997.094                         14.3670                        -2.05339                         11.0302
19-04-2024 23:36:30.000.003.576                         14.2079                       0.0828274                         11.4875
19-04-2024 23:37:29.999.999.999                         10.8088                        -7.19795                         11.2693
19-04-2024 23:38:29.999.996.423                         12.1824                        -7.06375                         9.99293
19-04-2024 23:39:30.000.002.905                         12.1559                        -9.01389                         4.34858
19-04-2024 23:40:29.999.999.329                         12.4628                        -5.34316                         10.9886
19-04-2024 23:41:29.999.995.753                         14.6405                        -4.48923                         8.12922
19-04-2024 23:42:30.000.002.235                         10.1283                        -2.00313                         14.2080
19-04-2024 23:43:29.999.998.658                         9.88669                        -8.98674                         10.9736
19-04-2024 23:44:29.999.995.082                         11.1806                        0.618247                         13.6837
19-04-2024 23:45:30.000.001.564                         10.9939                         2.64001                         13.6193
19-04-2024 23:46:29.999.997.988                         11.2201                         2.45323                         13.6636
19-04-2024 23:47:30.000.004.470                         10.8799                         1.41817                         13.7308
19-04-2024 23:48:30.000.000.894                         11.8393                        0.693476                         12.7979
19-04-2024 23:49:29.999.997.317                         12.9528                        0.602066                         11.2495
19-04-2024 23:50:30.000.003.799                         14.7669                        -1.35063                         8.63786
19-04-2024 23:51:30.000.000.223                         12.7545                        0.249773                         10.5906
19-04-2024 23:52:29.999.996.647                         15.6516                        -6.35912                        0.556565
19-04-2024 23:53:30.000.003.129                         16.1974                        -6.00198                         1.35851
19-04-2024 23:54:29.999.999.552                         16.7278                        -4.88113                        0.168012
19-04-2024 23:55:29.999.995.976                         16.2733                        -6.02564                         1.79465
19-04-2024 23:56:30.000.002.458                         14.1283                        -8.93708                        -1.16224
19-04-2024 23:57:29.999.998.882                         14.5918                        -8.28016                        -1.01920
19-04-2024 23:58:29.999.995.306                         14.4338                        -8.42261                        0.596946
19-04-2024 23:59:30.000.001.788                         14.9416                        -8.34390                        -1.44205
20-04-2024 00:00:29.999.998.211                         14.4039                        -9.47114                        -1.78816
20-04-2024 00:01:30.000.004.693                         14.4266                        -9.08049                        -2.17334
20-04-2024 00:02:30.000.001.117                         13.2595                        -9.99847                        -2.56419
20-04-2024 00:03:29.999.997.541                         14.3584                        -8.21596                        -3.57911
20-04-2024 00:04:30.000.004.023                         11.6040                        -12.2868                        -2.46331
20-04-2024 00:05:30.000.000.447                         9.77208                        -13.1188                        -4.29117
20-04-2024 00:06:29.999.996.870                         12.1208                        -11.2386                        -4.55780
20-04-2024 00:07:30.000.003.352                         13.9596                        -9.81565                        -2.50766
20-04-2024 00:08:29.999.999.776                         12.9610                        -9.44010                        -5.33455
20-04-2024 00:09:29.999.996.200                         11.3204                        -11.5716                        -5.23675
20-04-2024 00:10:30.000.002.682                         12.0985                        -9.09727                        -8.81815
20-04-2024 00:11:29.999.999.105                         13.0573                        -10.3939                        -4.53458
20-04-2024 00:12:29.999.995.529                         11.2101                        -11.1476                        -6.24159
20-04-2024 00:13:30.000.002.011                         9.57341                        -12.7289                        -6.73535
20-04-2024 00:14:29.999.998.435                         11.4210                        -10.0690                        -7.59280
20-04-2024 00:15:30.000.004.917                         13.1118                        -7.24547                        -7.62998
20-04-2024 00:16:30.000.001.341                         12.9945                        -2.45694                        -11.1904
20-04-2024 00:17:29.999.997.764                         11.6267                        -6.20146                        -11.9844
20-04-2024 00:18:30.000.004.246                         16.1506                        -3.12826                        -6.80791
20-04-2024 00:19:30.000.000.670                         16.5971                        -3.58593                        -5.19864
20-04-2024 00:20:29.999.997.094                         15.5559                        -5.31196                        -7.08329
20-04-2024 00:21:30.000.003.576                         12.4105                        -12.3022                         2.65335
20-04-2024 00:22:30.000.000.000                         12.4875                        -11.9778                        -1.94330
20-04-2024 00:23:29.999.996.423                         10.4105                        -13.6494                        -4.82192
20-04-2024 00:24:30.000.002.905                         7.17295                        -16.6076                      -0.0686087
20-04-2024 00:25:29.999.999.329                         14.0291                        -10.0921                         5.16776
20-04-2024 00:26:29.999.995.753                         10.1353                        -13.1737                         4.34499
20-04-2024 00:27:30.000.002.235                         12.2020                        -10.7135                         6.14122
20-04-2024 00:28:29.999.998.658                         11.5733                        -12.0748                         4.59843
20-04-2024 00:29:29.999.995.082                         15.5184                        -8.44390                        0.767823
20-04-2024 00:30:30.000.001.564                         14.3785                        -10.0741                       -0.815148
20-04-2024 00:31:29.999.997.988                         13.0529                        -12.0775                        -1.80587
20-04-2024 00:32:30.000.004.470                         15.1224                        -8.79316                        -4.88356
20-04-2024 00:33:30.000.000.894                         7.54285                        -16.2360                         2.36246
