EPOCH                                                       B_R                             B_T                             B_N
dd-mm-yyyy hh:mm:ss.mil.mic.nan                              nT                              nT                              nT
22-01-2024 18:58:30.000.002.011                        -8.91730                        -2.67148                         2.35717
22-01-2024 18:59:29.999.998.435                        -8.63777                        -1.83155                         3.62367
22-01-2024 19:00:30.000.004.917                        -8.08747                        -1.48712                         4.42379
22-01-2024 19:01:30.000.001.341                        -7.45507                        -3.19148                         1.69394
22-01-2024 19:02:29.999.997.764                        -6.79380                        -5.25762                       -0.568543
22-01-2024 19:03:30.000.004.246                        -7.41797                        -4.03413                        -1.23218
22-01-2024 19:04:30.000.000.670                        -7.52374                        -3.89457                        -1.06565
22-01-2024 19:05:29.999.997.094                        -7.72182                        -3.56659                        -1.12596
22-01-2024 19:06:30.000.003.576                        -7.60778                        -4.43014                        -1.44083
22-01-2024 19:07:30.000.000.000                        -6.42582                        -4.67059                        -2.67917
22-01-2024 19:08:29.999.996.423                        -6.94372                        -4.08169                        -3.09778
22-01-2024 19:09:30.000.002.905                        -6.45521                        -4.43876                        -2.92098
22-01-2024 19:10:29.999.999.329                        -6.35335                        -4.59127                        -3.08665
22-01-2024 19:11:29.999.995.753                        -6.69101                        -4.22670                        -2.74305
22-01-2024 19:12:30.000.002.235                        -6.47332                        -4.26334                        -3.12472
22-01-2024 19:13:29.999.998.658                        -6.56038                        -4.69161                        -3.30835
22-01-2024 19:14:29.999.995.082                        -6.56395                        -4.28541                        -3.33545
22-01-2024 19:15:30.000.001.564                        -6.57849                        -4.46599                        -2.88034
22-01-2024 19:16:29.999.997.988                        -4.75171                        -4.81208                        -3.40083
22-01-2024 19:17:30.000.004.470                        -5.04021                        -4.10160                        -3.20470
22-01-2024 19:18:30.000.000.894                        -5.09182                        -4.92342                        -3.02091
22-01-2024 19:19:29.999.997.317                        -5.49143                        -5.27858                        -2.03184
22-01-2024 19:20:30.000.003.799                        -5.65615                        -5.25018                        -1.21995
22-01-2024 19:21:30.000.000.223                        -5.30221                        -4.30871                        -4.03705
22-01-2024 19:22:29.999.996.647                        -5.76507                        -5.14554                        -3.93854
22-01-2024 19:23:30.000.003.129                        -6.03134                        -4.90584                        -2.81748
22-01-2024 19:24:29.999.999.552                        -6.23216                        -5.48484                        -3.18687
22-01-2024 19:25:29.999.995.976                        -5.95753                        -5.29946                        -3.13246
22-01-2024 19:26:30.000.002.458                        -6.79511                        -4.88240                        -2.15037
22-01-2024 19:27:29.999.998.882                        -6.00047                        -5.46206                        -1.47995
22-01-2024 19:28:29.999.995.306                        -6.56797                        -5.20865                         2.07387
22-01-2024 19:29:30.000.001.788                        -6.84656                        -5.25433                         1.76168
22-01-2024 19:30:29.999.998.211                        -6.62988                        -5.34132                         1.72623
22-01-2024 19:31:30.000.004.693                        -5.92132                        -4.97978                        -2.21792
22-01-2024 19:32:30.000.001.117                        -6.06021                        -5.51869                        -1.61944
22-01-2024 19:33:29.999.997.541                        -6.02392                        -5.39201                        -2.05815
22-01-2024 19:34:30.000.004.023                        -5.78322                        -5.25820                        -2.85772
22-01-2024 19:35:30.000.000.447                        -5.29984                        -5.51191                        -2.37937
22-01-2024 19:36:29.999.996.870                        -5.33485                        -5.13741                        -3.03799
22-01-2024 19:37:30.000.003.352                        -5.39965                        -5.47149                        -2.70200
22-01-2024 19:38:29.999.999.776                        -5.25919                        -5.19139                        -3.30997
22-01-2024 19:39:29.999.996.200                        -5.43868                        -5.30817                        -3.03214
22-01-2024 19:40:30.000.002.682                        -5.67040                        -5.76694                        -2.58063
22-01-2024 19:41:29.999.999.105                        -5.44695                        -5.66860                        -4.10147
22-01-2024 19:42:29.999.995.529                        -6.10694                        -5.72939                        -2.84748
22-01-2024 19:43:30.000.002.011                        -5.24821                        -5.11659                        -5.33524
22-01-2024 19:44:29.999.998.435                        -5.68720                        -5.72480                        -3.96729
22-01-2024 19:45:30.000.004.917                        -5.90333                        -5.79667                        -3.66774
22-01-2024 19:46:30.000.001.341                        -6.10900                        -5.85696                        -3.56831
22-01-2024 19:47:29.999.997.764                        -5.65283                        -5.50970                        -4.76494
22-01-2024 19:48:30.000.004.246                        -5.88212                        -5.96074                        -3.79158
22-01-2024 19:49:30.000.000.670                        -5.97906                        -5.81480                        -3.59315
22-01-2024 19:50:29.999.997.094                        -6.00689                        -5.79795                        -3.32647
22-01-2024 19:51:30.000.003.576                        -5.52307                        -5.97800                        -3.48236
22-01-2024 19:52:30.000.000.000                        -5.77972                        -5.90813                        -3.40102
22-01-2024 19:53:29.999.996.423                        -5.80913                        -6.00564                        -3.39915
22-01-2024 19:54:30.000.002.905                        -5.95242                        -6.08478                        -2.75344
22-01-2024 19:55:29.999.999.329                        -5.67955                        -6.13716                        -2.13672
22-01-2024 19:56:29.999.995.753                        -5.43219                        -6.18246                        -3.50055
22-01-2024 19:57:30.000.002.235                        -5.33878                        -6.11702                        -3.36513
22-01-2024 19:58:29.999.998.658                        -5.32904                        -6.15535                        -3.40036
22-01-2024 19:59:29.999.995.082                        -5.77511                        -6.23566                        -2.50305
22-01-2024 20:00:30.000.001.564                        -5.37132                        -6.28533                        -3.21930
22-01-2024 20:01:29.999.997.988                        -5.43545                        -6.56294                        -2.81013
22-01-2024 20:02:30.000.004.470                        -5.42791                        -6.65109                        -2.66320
22-01-2024 20:03:30.000.000.894                        -5.54551                        -6.67127                        -2.31690
22-01-2024 20:04:29.999.997.317                        -5.47642                        -6.72915                        -1.63312
22-01-2024 20:05:30.000.003.799                        -5.61751                        -6.37062                        -1.84815
22-01-2024 20:06:30.000.000.223                        -5.87823                        -6.44689                        -1.55244
22-01-2024 20:07:29.999.996.647                        -5.80891                        -6.36717                        -2.27044
22-01-2024 20:08:30.000.003.129                        -5.66564                        -6.43473                        -2.48584
22-01-2024 20:09:29.999.999.552                        -5.79808                        -6.10313                        -2.23960
22-01-2024 20:10:29.999.995.976                        -5.82312                        -5.86948                        -2.48455
22-01-2024 20:11:30.000.002.458                        -4.54577                        -7.07485                        -1.79948
22-01-2024 20:12:29.999.998.882                        -4.70183                        -6.90012                        -2.27789
22-01-2024 20:13:29.999.995.306                        -5.42371                        -6.49094                        -2.42469
22-01-2024 20:14:30.000.001.788                        -5.73845                        -5.78845                        -2.91186
22-01-2024 20:15:29.999.998.211                        -5.57051                        -5.96292                        -2.73252
22-01-2024 20:16:30.000.004.693                        -5.49035                        -5.81444                        -2.82453
22-01-2024 20:17:30.000.001.117                        -5.52748                        -6.15236                        -2.08224
22-01-2024 20:18:29.999.997.541                        -5.62672                        -5.53823                        -3.10523
22-01-2024 20:19:30.000.004.023                        -5.65943                        -5.85796                        -2.93593
22-01-2024 20:20:30.000.000.447                        -5.70555                        -5.90417                        -2.93353
22-01-2024 20:21:29.999.996.870                        -5.61188                        -6.15363                        -2.27146
22-01-2024 20:22:30.000.003.352                        -5.63039                        -6.22006                        -2.04380
22-01-2024 20:23:29.999.999.776                        -5.56306                        -6.22721                        -2.30726
22-01-2024 20:24:29.999.996.200                        -5.39180                        -6.16696                        -2.28519
22-01-2024 20:25:30.000.002.682                        -5.54897                        -5.82702                        -2.60005
22-01-2024 20:26:29.999.999.105                        -5.30636                        -5.99204                        -2.16580
22-01-2024 20:27:29.999.995.529                        -5.24606                        -6.19222                        -1.73127
22-01-2024 20:28:30.000.002.011                        -5.38429                        -6.19772                        -1.97518
22-01-2024 20:29:29.999.998.435                        -5.63230                        -6.06316                        -2.18070
22-01-2024 20:30:30.000.004.917                        -5.52420                        -6.19088                        -2.04574
22-01-2024 20:31:30.000.001.341                        -5.42013                        -6.50301                        -1.84905
22-01-2024 20:32:29.999.997.764                        -5.38478                        -6.33249                        -1.92059
22-01-2024 20:33:30.000.004.246                        -5.18294                        -6.28442                        -1.54239
22-01-2024 20:34:30.000.000.670                        -4.85243                        -6.30328                        -1.86117
22-01-2024 20:35:29.999.997.094                        -5.03718                        -6.26837                        -1.92373
22-01-2024 20:36:30.000.003.576                        -5.49752                        -5.73987                        -1.82013
22-01-2024 20:37:29.999.999.999                        -4.79117                        -6.24394                        -1.62042
22-01-2024 20:38:29.999.996.423                        -4.89831                        -6.24986                        -1.65716
22-01-2024 20:39:30.000.002.905                        -4.64221                        -6.48351                        -1.44179
22-01-2024 20:40:29.999.999.329                        -4.66262                        -6.37468                        -1.41115
22-01-2024 20:41:29.999.995.753                        -4.82581                        -6.36839                        -1.55503
22-01-2024 20:42:30.000.002.235                        -5.09126                        -6.16438                        -1.72903
22-01-2024 20:43:29.999.998.658                        -5.70932                        -5.25643                        -2.22986
22-01-2024 20:44:29.999.995.082                        -5.45571                        -5.53257                        -2.08254
22-01-2024 20:45:30.000.001.564                        -5.10367                        -5.50670                        -1.95227
22-01-2024 20:46:29.999.997.988                        -5.19055                        -5.72569                        -1.80284
22-01-2024 20:47:30.000.004.470                        -5.10392                        -5.68291                        -1.65444
22-01-2024 20:48:30.000.000.894                        -5.63494                        -4.89672                        -2.06651
22-01-2024 20:49:29.999.997.317                        -3.65842                        -7.63335                       -0.792983
22-01-2024 20:50:30.000.003.799                        -3.41135                        -7.45991                        -1.20995
22-01-2024 20:51:30.000.000.223                        -3.82402                        -7.53053                        -1.29754
22-01-2024 20:52:29.999.996.647                        -3.64562                        -7.64117                        -1.21423
22-01-2024 20:53:30.000.003.129                        -3.76912                        -7.56561                       -0.775694
22-01-2024 20:54:29.999.999.552                        -3.67677                        -7.38920                        -1.48125
22-01-2024 20:55:29.999.995.976                        -4.17533                        -7.07339                        -1.51035
22-01-2024 20:56:30.000.002.458                        -4.21391                        -7.24142                        -1.35117
22-01-2024 20:57:29.999.998.882                        -5.03570                        -6.74617                        -1.33936
22-01-2024 20:58:29.999.995.306                        -5.13452                        -6.64917                        -1.39511
22-01-2024 20:59:30.000.001.788                        -4.67868                        -6.93549                        -1.48278
22-01-2024 21:00:29.999.998.211                        -5.06981                        -6.79334                        -1.31541
22-01-2024 21:01:30.000.004.693                        -5.22459                        -6.66948                        -1.62525
22-01-2024 21:02:30.000.001.117                        -5.14270                        -6.57029                        -1.84299
22-01-2024 21:03:29.999.997.541                        -5.11151                        -6.25935                        -2.44202
22-01-2024 21:04:30.000.004.023                        -4.87706                        -6.18497                        -2.55870
22-01-2024 21:05:30.000.000.447                        -4.68844                        -5.89219                        -2.87112
22-01-2024 21:06:29.999.996.870                        -4.53257                        -6.75426                        -2.11271
22-01-2024 21:07:30.000.003.352                        -4.14113                        -6.72423                        -3.00773
22-01-2024 21:08:29.999.999.776                        -4.37422                        -7.08365                        -1.81593
22-01-2024 21:09:29.999.996.200                        -4.43320                        -7.06033                        -1.91500
22-01-2024 21:10:30.000.002.682                        -4.46439                        -7.04633                        -1.63929
22-01-2024 21:11:29.999.999.105                        -4.13141                        -7.17339                        -1.29224
22-01-2024 21:12:29.999.995.529                        -4.07168                        -7.15847                        -1.43619
22-01-2024 21:13:30.000.002.011                        -4.32363                        -7.23017                       -0.781306
22-01-2024 21:14:29.999.998.435                        -2.49539                        -8.08678                        -1.07475
22-01-2024 21:15:30.000.004.917                        -3.73492                        -7.49062                       -0.973156
22-01-2024 21:16:30.000.001.341                        -4.25168                        -7.20562                       -0.987609
22-01-2024 21:17:29.999.997.764                        -3.83905                        -7.47165                       -0.490032
22-01-2024 21:18:30.000.004.246                        -3.66979                        -7.41134                       -0.308131
22-01-2024 21:19:30.000.000.670                        -3.09961                        -6.15892                        -1.45949
22-01-2024 21:20:29.999.997.094                        -2.70815                        -5.37040                        -3.49380
22-01-2024 21:21:30.000.003.576                        -3.07128                        -6.30104                        -1.78046
22-01-2024 21:22:30.000.000.000                        -2.95026                        -6.32325                        -1.91862
22-01-2024 21:23:29.999.996.423                        -3.09018                        -6.42197                        -1.80857
22-01-2024 21:24:30.000.002.905                        -2.85231                        -6.42038                        -2.14042
22-01-2024 21:25:29.999.999.329                        -2.54600                        -7.17860                        -2.45966
22-01-2024 21:26:29.999.995.753                        -2.90143                        -6.92370                        -2.28874
22-01-2024 21:27:30.000.002.235                        -3.04251                        -7.31745                        -1.43220
22-01-2024 21:28:29.999.998.658                        -2.98487                        -6.38505                        -2.05978
22-01-2024 21:29:29.999.995.082                        -2.19539                        -6.45656                        -1.61029
22-01-2024 21:30:30.000.001.564                        -2.79397                        -5.75789                        -2.28032
22-01-2024 21:31:29.999.997.988                        -2.69853                        -5.70601                        -2.46630
22-01-2024 21:32:30.000.004.470                        -2.33118                        -6.07115                        -1.80860
22-01-2024 21:33:30.000.000.894                        -2.61662                        -5.81653                        -2.63116
22-01-2024 21:34:29.999.997.317                        -2.77796                        -5.93845                        -2.27535
22-01-2024 21:35:30.000.003.799                        -2.63154                        -5.89579                        -2.84103
22-01-2024 21:36:30.000.000.223                        -2.86106                        -5.97811                        -2.53711
22-01-2024 21:37:29.999.996.647                        -3.00112                        -5.91608                        -2.42430
22-01-2024 21:38:30.000.003.129                        -3.18448                        -5.68839                        -2.37708
22-01-2024 21:39:29.999.999.552                        -3.47259                        -5.54372                        -2.45283
22-01-2024 21:40:29.999.995.976                        -3.29218                        -5.76917                        -2.44400
22-01-2024 21:41:30.000.002.458                        -3.46868                        -5.84728                        -2.24618
22-01-2024 21:42:29.999.998.882                        -3.18210                        -5.90254                        -2.27885
22-01-2024 21:43:29.999.995.306                        -3.90704                        -5.76911                        -1.98132
22-01-2024 21:44:30.000.001.788                        -3.90194                        -6.02526                        -2.22975
22-01-2024 21:45:29.999.998.211                        -3.74930                        -5.74742                        -2.21611
22-01-2024 21:46:30.000.004.693                        -3.65980                        -6.04463                        -2.13012
22-01-2024 21:47:30.000.001.117                        -3.77735                        -6.17540                        -2.21289
22-01-2024 21:48:29.999.997.541                        -3.92361                        -6.45161                        -2.28654
22-01-2024 21:49:30.000.004.023                        -3.83378                        -6.78640                        -2.29447
22-01-2024 21:50:30.000.000.447                        -3.79190                        -6.93744                        -2.43618
22-01-2024 21:51:29.999.996.870                        -3.80684                        -7.03328                        -2.25642
22-01-2024 21:52:30.000.003.352                        -3.50547                        -6.96425                        -2.27599
22-01-2024 21:53:29.999.999.776                        -3.49123                        -7.09924                        -2.30461
22-01-2024 21:54:29.999.996.200                        -3.38081                        -7.14651                        -2.40094
22-01-2024 21:55:30.000.002.682                        -3.61403                        -7.11666                        -2.51953
22-01-2024 21:56:29.999.999.105                        -3.71161                        -7.22580                        -2.19279
22-01-2024 21:57:29.999.995.529                        -3.85644                        -7.01572                        -2.37283
22-01-2024 21:58:30.000.002.011                        -3.11460                        -7.29227                        -2.58216
22-01-2024 21:59:29.999.998.435                        -2.86140                        -7.14172                        -2.70964
22-01-2024 22:00:30.000.004.917                        -2.96317                        -7.25665                        -2.41535
22-01-2024 22:01:30.000.001.341                        -2.83690                        -7.36861                        -2.24641
22-01-2024 22:02:29.999.997.764                        -2.81188                        -7.42065                        -2.72570
22-01-2024 22:03:30.000.004.246                        -3.00697                        -7.22746                        -2.42951
22-01-2024 22:04:30.000.000.670                        -3.56260                        -7.12249                        -2.46686
22-01-2024 22:05:29.999.997.094                        -4.76486                        -7.13622                        -1.09069
22-01-2024 22:06:30.000.003.576                        -3.74529                        -7.27894                        -2.32470
22-01-2024 22:07:30.000.000.000                        -4.26525                        -6.99689                        -2.35846
22-01-2024 22:08:29.999.996.423                        -4.06552                        -7.03334                        -1.98981
22-01-2024 22:09:30.000.002.905                        -3.29379                        -7.66881                        -1.96540
22-01-2024 22:10:29.999.999.329                        -3.92567                        -7.24608                        -1.34382
22-01-2024 22:11:29.999.995.753                        -3.72100                        -7.39263                        -1.32464
22-01-2024 22:12:30.000.002.235                        -3.67029                        -7.25907                        -1.72503
22-01-2024 22:13:29.999.998.658                        -3.61797                        -7.22794                        -1.65537
22-01-2024 22:14:29.999.995.082                        -3.48370                        -7.33836                        -1.84223
22-01-2024 22:15:30.000.001.564                        -3.24883                        -7.74071                        -1.57635
22-01-2024 22:16:29.999.997.988                        -3.34186                        -7.48317                        -1.50101
22-01-2024 22:17:30.000.004.470                        -3.95435                        -6.88405                        -1.90374
22-01-2024 22:18:30.000.000.894                        -3.89275                        -6.93928                        -1.89001
22-01-2024 22:19:29.999.997.317                        -3.30260                        -7.30358                        -1.41771
22-01-2024 22:20:30.000.003.799                        -2.84771                        -7.63039                       -0.919668
22-01-2024 22:21:30.000.000.223                        -4.36127                        -6.66179                        -2.66256
22-01-2024 22:22:29.999.996.647                        -4.20406                        -6.85292                        -2.41231
22-01-2024 22:23:30.000.003.129                        -4.33802                        -6.86284                        -2.37615
22-01-2024 22:24:29.999.999.552                        -4.28728                        -6.77156                        -2.97575
22-01-2024 22:25:29.999.995.976                        -4.34811                        -6.59824                        -3.59191
22-01-2024 22:26:30.000.002.458                        -4.23216                        -6.72160                        -3.52871
22-01-2024 22:27:29.999.998.882                        -4.35568                        -7.00647                        -3.10040
22-01-2024 22:28:29.999.995.306                        -4.25333                        -7.20654                        -3.10841
22-01-2024 22:29:30.000.001.788                        -4.11110                        -7.35529                        -3.17516
22-01-2024 22:30:29.999.998.211                        -4.12635                        -7.29322                        -3.15152
22-01-2024 22:31:30.000.004.693                        -4.07563                        -7.42019                        -2.99551
22-01-2024 22:32:30.000.001.117                        -3.97930                        -7.18178                        -3.04902
22-01-2024 22:33:29.999.997.541                        -4.20103                        -7.01215                        -3.06751
22-01-2024 22:34:30.000.004.023                        -4.60093                        -6.84832                        -3.09151
22-01-2024 22:35:30.000.000.447                        -3.41027                        -7.58038                        -2.42378
22-01-2024 22:36:29.999.996.870                        -2.97144                        -7.87565                        -2.28570
22-01-2024 22:37:30.000.003.352                        -2.89966                        -7.78448                        -2.21675
22-01-2024 22:38:29.999.999.776                        -2.78943                        -7.62620                        -2.15074
22-01-2024 22:39:29.999.996.200                        -3.31152                        -7.35120                        -2.41324
22-01-2024 22:40:30.000.002.682                        -4.30099                        -6.83611                        -3.10484
22-01-2024 22:41:29.999.999.105                        -3.59771                        -7.47438                        -2.49327
22-01-2024 22:42:29.999.995.529                        -3.47906                        -7.44020                        -2.51308
22-01-2024 22:43:30.000.002.011                        -3.86123                        -7.24990                        -2.76313
22-01-2024 22:44:29.999.998.435                        -3.22186                        -7.70191                        -2.27827
22-01-2024 22:45:30.000.004.917                        -3.62543                        -7.15074                        -2.61361
22-01-2024 22:46:30.000.001.341                        -3.70971                        -7.08781                        -2.66531
22-01-2024 22:47:29.999.997.764                        -3.88735                        -7.01271                        -2.89500
22-01-2024 22:48:30.000.004.246                        -3.42837                        -7.48957                        -2.38825
22-01-2024 22:49:30.000.000.670                        -3.41181                        -7.77810                        -2.40770
22-01-2024 22:50:29.999.997.094                        -2.62459                        -8.38282                        -1.39968
22-01-2024 22:51:30.000.003.576                        -2.40321                        -8.25727                        -1.75312
22-01-2024 22:52:30.000.000.000                        -3.63166                        -7.57066                        -2.10585
22-01-2024 22:53:29.999.996.423                        -3.54412                        -7.62994                        -2.65851
22-01-2024 22:54:30.000.002.905                        -1.34403                        -8.88959                       -0.465255
22-01-2024 22:55:29.999.999.329                       -0.421974                        -8.98418                       -0.709599
22-01-2024 22:56:29.999.995.753                       -0.580612                        -9.02028                       -0.689665
22-01-2024 22:57:30.000.002.235                       -0.858922                        -9.01572                       -0.856421
22-01-2024 22:58:29.999.998.658                       -0.891975                        -9.08177                       -0.971631
22-01-2024 22:59:29.999.995.082                        0.211901                        -9.05012                       -0.481615
22-01-2024 23:00:30.000.001.564                        0.195279                        -8.99111                       -0.513363
22-01-2024 23:01:29.999.997.988                      -0.0109751                        -9.06069                       -0.530452
22-01-2024 23:02:30.000.004.470                        -1.23591                        -8.89623                       -0.923468
22-01-2024 23:03:30.000.000.894                        -1.20078                        -8.86812                        -1.05398
22-01-2024 23:04:29.999.997.317                        -1.40109                        -8.85892                        -1.18399
22-01-2024 23:05:30.000.003.799                        -1.31226                        -8.87709                        -1.06846
22-01-2024 23:06:30.000.000.223                        -1.29234                        -8.87548                        -1.11548
22-01-2024 23:07:29.999.996.647                        -2.01539                        -8.69194                        -1.54222
22-01-2024 23:08:30.000.003.129                        -2.14628                        -8.72395                        -1.61284
22-01-2024 23:09:29.999.999.552                        -2.51854                        -8.72026                        -1.69191
22-01-2024 23:10:29.999.995.976                        -2.75894                        -8.61272                        -1.74855
22-01-2024 23:11:30.000.002.458                        -1.72139                        -8.83860                        -1.51260
22-01-2024 23:12:29.999.998.882                        -1.78772                        -8.77597                        -1.67856
22-01-2024 23:13:29.999.995.306                        -1.87343                        -8.71793                        -1.52848
22-01-2024 23:14:30.000.001.788                        -2.44129                        -8.61689                        -1.36050
22-01-2024 23:15:29.999.998.211                        -2.20573                        -8.67452                        -1.44845
22-01-2024 23:16:30.000.004.693                        -3.17998                        -8.50323                        -1.70853
22-01-2024 23:17:30.000.001.117                        -1.31620                        -9.09082                       -0.988346
22-01-2024 23:18:29.999.997.541                        -1.13439                        -8.82446                       -0.919927
22-01-2024 23:19:30.000.004.023                       -0.680282                        -8.84599                       -0.703235
22-01-2024 23:20:30.000.000.447                       -0.977568                        -8.76857                       -0.935783
22-01-2024 23:21:29.999.996.870                       -0.498465                        -8.91457                       -0.879259
22-01-2024 23:22:30.000.003.352                        0.227807                        -9.04438                       -0.812387
22-01-2024 23:23:29.999.999.776                        0.602721                        -9.02452                        -1.00077
22-01-2024 23:24:29.999.996.200                        0.501726                        -9.06088                       -0.784328
22-01-2024 23:25:30.000.002.682                        -2.21341                        -8.66434                        -1.53789
22-01-2024 23:26:29.999.999.105                        -1.68592                        -8.63321                        -1.28432
22-01-2024 23:27:29.999.995.529                        -2.45231                        -8.40509                        -1.52515
22-01-2024 23:28:30.000.002.011                       0.0292901                        -8.98722                       -0.845056
22-01-2024 23:29:29.999.998.435                       -0.119668                        -8.99421                       -0.582368
22-01-2024 23:30:30.000.004.917                        -1.31403                        -8.89443                       -0.841024
22-01-2024 23:31:30.000.001.341                        -1.20196                        -8.94952                       -0.917716
22-01-2024 23:32:29.999.997.764                       -0.597306                        -8.98477                       -0.865997
22-01-2024 23:33:30.000.004.246                        -1.20515                        -8.78225                        -1.38125
22-01-2024 23:34:30.000.000.670                        -1.77031                        -8.77521                        -1.22422
22-01-2024 23:35:29.999.997.094                        -2.01254                        -8.71219                        -1.51744
22-01-2024 23:36:30.000.003.576                        -2.16760                        -8.36917                        -1.92017
22-01-2024 23:37:29.999.999.999                        -1.82283                        -8.62722                        -1.39390
22-01-2024 23:38:29.999.996.423                        -1.87744                        -8.57220                        -1.35050
22-01-2024 23:39:30.000.002.905                        -1.77141                        -8.69065                        -1.25520
22-01-2024 23:40:29.999.999.329                        -1.63470                        -8.73912                        -1.50786
22-01-2024 23:41:29.999.995.753                        -1.72766                        -8.86497                        -1.16747
22-01-2024 23:42:30.000.002.235                        -1.30001                        -8.93354                        -1.54367
22-01-2024 23:43:29.999.998.658                        -1.29634                        -8.97243                        -1.50530
22-01-2024 23:44:29.999.995.082                        -1.54098                        -8.93596                        -1.57282
22-01-2024 23:45:30.000.001.564                        -1.23763                        -8.74475                        -1.48031
22-01-2024 23:46:29.999.997.988                        -1.43762                        -8.66022                        -1.63905
22-01-2024 23:47:30.000.004.470                        -1.33046                        -8.55921                        -1.45871
22-01-2024 23:48:30.000.000.894                        -1.63767                        -8.87404                        -1.01138
22-01-2024 23:49:29.999.997.317                        -1.21159                        -8.97258                        -1.36413
22-01-2024 23:50:30.000.003.799                        -1.06392                        -9.11259                        -1.26971
22-01-2024 23:51:30.000.000.223                        -1.60620                        -9.04852                        -1.12446
22-01-2024 23:52:29.999.996.647                        -1.85375                        -8.98825                        -1.05348
22-01-2024 23:53:30.000.003.129                        -2.15911                        -8.80077                        -1.35508
22-01-2024 23:54:29.999.999.552                        -2.37516                        -8.68083                        -1.43334
22-01-2024 23:55:29.999.995.976                        -2.14241                        -8.82410                        -1.39813
22-01-2024 23:56:30.000.002.458                        -2.31380                        -8.77913                        -1.54124
22-01-2024 23:57:29.999.998.882                        -2.82402                        -8.68825                        -1.49714
22-01-2024 23:58:29.999.995.306                        -2.40902                        -8.81952                        -1.82236
22-01-2024 23:59:30.000.001.788                        -2.34654                        -8.75956                        -1.66977
23-01-2024 00:00:29.999.998.211                        -2.37203                        -8.64722                        -2.12149
23-01-2024 00:01:30.000.004.693                        -2.20522                        -8.80830                        -1.81617
23-01-2024 00:02:30.000.001.117                        -2.94109                        -8.36959                        -2.71288
23-01-2024 00:03:29.999.997.541                        -2.89369                        -8.43798                        -2.56580
23-01-2024 00:04:30.000.004.023                        -2.79388                        -8.37456                        -3.01752
23-01-2024 00:05:30.000.000.447                        -2.69490                        -8.33322                        -2.90554
23-01-2024 00:06:29.999.996.870                        -2.82255                        -8.42310                        -3.03253
23-01-2024 00:07:30.000.003.352                        -2.59872                        -8.65188                        -2.66419
23-01-2024 00:08:29.999.999.776                        -2.57174                        -8.87065                        -2.00124
23-01-2024 00:09:29.999.996.200                        -2.44951                        -8.74239                        -2.22536
23-01-2024 00:10:30.000.002.682                        -2.25530                        -8.89266                        -1.83078
23-01-2024 00:11:29.999.999.105                        -2.51945                        -8.76314                        -2.31439
23-01-2024 00:12:29.999.995.529                        -2.29980                        -8.76826                        -2.53961
23-01-2024 00:13:30.000.002.011                        -2.65719                        -8.68885                        -2.62332
23-01-2024 00:14:29.999.998.435                        -2.06035                        -9.04697                        -2.36121
23-01-2024 00:15:30.000.004.917                        -2.31950                        -8.99768                        -2.39987
23-01-2024 00:16:30.000.001.341                        -2.47469                        -8.97297                        -2.57149
23-01-2024 00:17:29.999.997.764                        -2.32615                        -8.87546                        -2.95702
23-01-2024 00:18:30.000.004.246                        -2.39269                        -8.82298                        -2.92175
23-01-2024 00:19:30.000.000.670                        -1.78371                        -9.14318                        -2.52273
23-01-2024 00:20:29.999.997.094                       -0.776137                        -9.36796                        -1.76396
23-01-2024 00:21:30.000.003.576                        -1.66360                        -8.94932                        -2.96192
23-01-2024 00:22:30.000.000.000                        -3.63398                        -8.22729                        -3.26715
23-01-2024 00:23:29.999.996.423                        -1.79086                        -9.24813                        -1.90122
23-01-2024 00:24:30.000.002.905                       -0.604590                        -9.39493                        -1.27800
23-01-2024 00:25:29.999.999.329                       -0.801181                        -9.40011                        -1.62746
23-01-2024 00:26:29.999.995.753                        -1.69318                        -9.19121                        -2.04953
23-01-2024 00:27:30.000.002.235                        -1.24272                        -9.09340                        -2.26592
23-01-2024 00:28:29.999.998.658                        -1.85511                        -9.07314                        -2.15762
23-01-2024 00:29:29.999.995.082                       -0.888144                        -9.45889                        -1.48444
23-01-2024 00:30:30.000.001.564                       -0.495854                        -9.41788                        -1.53800
23-01-2024 00:31:29.999.997.988                        -1.13397                        -9.18935                        -2.06845
23-01-2024 00:32:30.000.004.470                        -1.18210                        -9.43669                       -0.891317
23-01-2024 00:33:30.000.000.894                       0.0856080                        -9.25955                        -1.49186
23-01-2024 00:34:29.999.997.317                        0.554859                        -9.15536                        -1.38207
23-01-2024 00:35:30.000.003.799                       -0.419881                        -9.24505                        -1.32745
23-01-2024 00:36:30.000.000.223                        -4.29518                        -7.45371                        -3.54680
23-01-2024 00:37:29.999.996.647                        -3.26013                        -8.35709                        -3.01247
23-01-2024 00:38:30.000.003.129                        -2.66063                        -8.65538                        -2.90488
23-01-2024 00:39:29.999.999.552                        -3.51442                        -8.31038                        -2.75774
23-01-2024 00:40:29.999.995.976                        -3.33955                        -8.26757                        -2.95912
23-01-2024 00:41:30.000.002.458                        -3.01775                        -8.43404                        -3.08196
23-01-2024 00:42:29.999.998.882                        -3.04280                        -8.36402                        -3.33861
23-01-2024 00:43:29.999.995.306                        -2.77882                        -8.11016                        -3.54733
23-01-2024 00:44:30.000.001.788                        -2.16107                        -8.51763                        -2.83066
23-01-2024 00:45:29.999.998.211                        -2.15985                        -8.65966                        -2.62599
