EPOCH                                                       B_R                             B_T                             B_N
dd-mm-yyyy hh:mm:ss.mil.mic.nan                              nT                              nT                              nT
10-01-2024 04:05:29.999.997.094                         4.45453                        -4.35252                        -1.01310
10-01-2024 04:06:30.000.003.576                         4.46374                        -4.61691                       -0.943577
10-01-2024 04:07:30.000.000.000                         4.11231                        -4.89216                       -0.566252
10-01-2024 04:08:29.999.996.423                         4.09458                        -4.87317                       -0.688688
10-01-2024 04:09:30.000.002.905                         4.25517                        -4.60346                       -0.890598
10-01-2024 04:10:29.999.999.329                         3.64872                        -4.92707                        -1.21499
10-01-2024 04:11:29.999.995.753                         4.20396                        -4.35467                       -0.504207
10-01-2024 04:12:30.000.002.235                         4.03020                        -4.58376                       -0.361940
10-01-2024 04:13:29.999.998.658                         4.36262                        -4.13680                       -0.807305
10-01-2024 04:14:29.999.995.082                         3.98020                        -4.55456                        0.272937
10-01-2024 04:15:30.000.001.564                         3.85295                        -4.62505                        0.761159
10-01-2024 04:16:29.999.997.988                         4.18232                        -4.50336                        0.555272
10-01-2024 04:17:30.000.004.470                         3.37025                        -5.12585                       -0.390153
10-01-2024 04:18:30.000.000.894                         3.23532                        -5.07238                        -1.38174
10-01-2024 04:19:29.999.997.317                         2.98860                        -4.98814                        -2.40234
10-01-2024 04:20:30.000.003.799                         3.84838                        -4.34354                       -0.207735
10-01-2024 04:21:30.000.000.223                         4.34382                       -0.494670                         3.73579
10-01-2024 04:22:29.999.996.647                         3.91003                        0.613590                         4.56821
10-01-2024 04:23:30.000.003.129                         3.52352                         2.13340                         5.26205
10-01-2024 04:24:29.999.999.552                         2.89502                         1.44757                         5.34354
10-01-2024 04:25:29.999.995.976                         3.43329                         2.60233                         4.68735
10-01-2024 04:26:30.000.002.458                         2.79714                         2.04749                         5.22781
10-01-2024 04:27:29.999.998.882                         2.52016                         1.39564                         5.14729
10-01-2024 04:28:29.999.995.306                         2.68625                         2.81600                         5.19374
10-01-2024 04:29:30.000.001.788                         2.52874                         3.46243                         4.64644
10-01-2024 04:30:29.999.998.211                         2.21839                         4.10505                         4.21711
10-01-2024 04:31:30.000.004.693                         3.30460                        -1.79835                         4.59884
10-01-2024 04:32:30.000.001.117                         2.94882                         1.78398                         4.94803
10-01-2024 04:33:29.999.997.541                         3.77369                        0.181475                         4.45482
10-01-2024 04:34:30.000.004.023                         4.60284                       -0.139169                         4.23809
10-01-2024 04:35:30.000.000.447                         3.31249                       -0.350768                         5.36288
10-01-2024 04:36:29.999.996.870                         2.73019                        -1.55479                         5.29030
10-01-2024 04:37:30.000.003.352                         2.93773                        -1.22104                         5.24425
10-01-2024 04:38:29.999.999.776                         2.79488                        -1.38916                         5.20414
10-01-2024 04:39:29.999.996.200                         2.33430                        -1.11209                         4.98305
10-01-2024 04:40:30.000.002.682                         2.66835                        -1.72310                         5.05871
10-01-2024 04:41:29.999.999.105                         2.84402                        -1.70333                         4.71688
10-01-2024 04:42:29.999.995.529                         2.80815                       -0.932939                         4.81027
10-01-2024 04:43:30.000.002.011                         2.66459                       -0.606761                         4.83056
10-01-2024 04:44:29.999.998.435                         2.89733                       -0.274455                         4.88735
10-01-2024 04:45:30.000.004.917                         3.95877                       -0.402721                         4.19466
10-01-2024 04:46:30.000.001.341                         4.32013                       -0.700053                         3.75492
10-01-2024 04:47:29.999.997.764                         3.29333                       -0.259064                         4.58159
10-01-2024 04:48:30.000.004.246                         3.63831                        0.302619                         4.29961
10-01-2024 04:49:30.000.000.670                         3.32654                        -2.08180                         4.30545
10-01-2024 04:50:29.999.997.094                         4.58076                        -1.24241                         3.33361
10-01-2024 04:51:30.000.003.576                         3.83714                        -1.95019                         3.85773
10-01-2024 04:52:30.000.000.000                         1.90896                        -4.13445                         3.64679
10-01-2024 04:53:29.999.996.423                         2.96242                        -3.19508                         3.33490
10-01-2024 04:54:30.000.002.905                         3.66764                        -2.26116                         3.34987
10-01-2024 04:55:29.999.999.329                         2.60185                        -2.51013                         4.10903
10-01-2024 04:56:29.999.995.753                         2.86701                         1.24192                         4.44127
10-01-2024 04:57:30.000.002.235                         4.34013                       -0.700702                         3.54594
10-01-2024 04:58:29.999.998.658                         4.46054                        -1.30384                         3.04800
10-01-2024 04:59:29.999.995.082                         4.34847                        -1.13239                         3.30094
10-01-2024 05:00:30.000.001.564                         3.90077                        -2.96640                         2.85376
10-01-2024 05:01:29.999.997.988                         4.16473                        -1.10716                         3.83226
10-01-2024 05:02:30.000.004.470                         4.33166                        -1.07004                         3.71757
10-01-2024 05:03:30.000.000.894                         4.07757                        -1.34280                         3.71485
10-01-2024 05:04:29.999.997.317                         4.51412                        -1.45378                         3.25033
10-01-2024 05:05:30.000.003.799                         3.76101                        -2.15084                         3.54719
10-01-2024 05:06:30.000.000.223                         4.29823                       -0.518711                         3.66311
10-01-2024 05:07:29.999.996.647                         4.44888                         1.13638                         3.18736
10-01-2024 05:08:30.000.003.129                         4.19182                         1.42578                         3.35691
10-01-2024 05:09:29.999.999.552                         4.06136                         2.35899                         3.36100
10-01-2024 05:10:29.999.995.976                         3.87556                         3.07503                         3.27399
10-01-2024 05:11:30.000.002.458                         3.53137                         2.68398                         3.60224
10-01-2024 05:12:29.999.998.882                         3.71905                         1.64970                         4.15499
10-01-2024 05:13:29.999.995.306                         3.90611                         1.50841                         4.01201
10-01-2024 05:14:30.000.001.788                         3.82316                         1.52651                         3.89418
10-01-2024 05:15:29.999.998.211                         3.70643                       -0.301045                         4.23036
10-01-2024 05:16:30.000.004.693                         3.71434                        -1.25051                         3.81407
10-01-2024 05:17:30.000.001.117                         3.39240                         3.12516                         3.38767
10-01-2024 05:18:29.999.997.541                         3.11431                         3.57054                         3.21617
10-01-2024 05:19:30.000.004.023                         1.92436                         5.42317                        0.197921
10-01-2024 05:20:30.000.000.447                         3.60950                         1.56266                         4.15027
10-01-2024 05:21:29.999.996.870                         3.55966                         1.36008                         4.18546
10-01-2024 05:22:30.000.003.352                         4.65367                         2.31863                         1.88346
10-01-2024 05:23:29.999.999.776                         4.63625                        -1.79376                         2.93829
10-01-2024 05:24:29.999.996.200                         4.24029                         2.93422                         1.67528
10-01-2024 05:25:30.000.002.682                         4.77477                       -0.724581                         1.89605
10-01-2024 05:26:29.999.999.105                         4.69733                         1.19720                         2.93172
10-01-2024 05:27:29.999.995.529                         5.04941                         2.77384                         1.43955
10-01-2024 05:28:30.000.002.011                         5.16755                         1.80730                         2.45771
10-01-2024 05:29:29.999.998.435                         4.52590                         3.37313                         1.79412
10-01-2024 05:30:30.000.004.917                         4.67306                         3.07511                         1.92613
10-01-2024 05:31:30.000.001.341                         5.14239                         3.32768                        0.933575
10-01-2024 05:32:29.999.997.764                         5.36455                        0.753114                         1.96027
10-01-2024 05:33:30.000.004.246                         5.12176                        0.878707                         2.05992
10-01-2024 05:34:30.000.000.670                         4.97979                         1.32938                         2.31014
10-01-2024 05:35:29.999.997.094                         5.40898                       -0.395492                         1.19575
10-01-2024 05:36:30.000.003.576                         5.38584                       0.0502345                        0.334584
10-01-2024 05:37:29.999.999.999                         5.12435                         1.60169                        -1.18833
10-01-2024 05:38:29.999.996.423                         5.59403                        0.558718                        0.504523
10-01-2024 05:39:30.000.002.905                         4.51934                         3.02053                         1.14848
10-01-2024 05:40:29.999.999.329                         4.58348                       -0.316442                        -3.24263
10-01-2024 05:41:29.999.995.753                         4.01521                        0.424289                        -4.61636
10-01-2024 05:42:30.000.002.235                         4.89157                         2.74964                        0.583765
10-01-2024 05:43:29.999.998.658                         5.21685                         2.17520                        0.715752
10-01-2024 05:44:29.999.995.082                         5.58804                         1.51140                        0.706100
10-01-2024 05:45:30.000.001.564                         5.32780                         1.93226                        0.945278
10-01-2024 05:46:29.999.997.988                         5.56298                         1.34358                      -0.0606557
10-01-2024 05:47:30.000.004.470                         5.41024                         1.27798                        -1.15682
10-01-2024 05:48:30.000.000.894                         3.76087                         3.96122                         1.51110
10-01-2024 05:49:29.999.997.317                         2.40365                         5.11520                         1.04922
10-01-2024 05:50:30.000.003.799                         3.97849                         3.89975                         1.53050
10-01-2024 05:51:30.000.000.223                         3.37836                         3.89543                         1.34270
10-01-2024 05:52:29.999.996.647                         4.44534                         3.18180                        0.729309
10-01-2024 05:53:30.000.003.129                         5.27174                      -0.0827825                       -0.696535
10-01-2024 05:54:29.999.999.552                         5.44714                        0.470720                        -1.05781
10-01-2024 05:55:29.999.995.976                         4.86596                        -1.92647                        -1.36527
10-01-2024 05:56:30.000.002.458                         4.90092                        -1.73512                        -1.24494
10-01-2024 05:57:29.999.998.882                         5.25598                        -1.39357                       -0.830287
10-01-2024 05:58:29.999.995.306                         5.62029                       -0.202922                      -0.0685921
10-01-2024 05:59:30.000.001.788                         5.52642                       -0.351929                      -0.0142968
10-01-2024 06:00:29.999.998.211                         5.55610                       -0.133708                        0.332926
10-01-2024 06:01:30.000.004.693                         5.49201                       -0.236940                        0.359235
10-01-2024 06:02:30.000.001.117                         5.63681                      -0.0453250                       -0.239620
10-01-2024 06:03:29.999.997.541                         5.63924                      -0.0724004                       -0.145269
10-01-2024 06:04:30.000.004.023                         5.60044                        0.484209                       -0.421039
10-01-2024 06:05:30.000.000.447                         5.29631                        -1.13105                        -1.04145
10-01-2024 06:06:29.999.996.870                         5.14820                        -1.82014                        -1.03388
10-01-2024 06:07:30.000.003.352                         5.06340                        -1.43204                        -1.58615
10-01-2024 06:08:29.999.999.776                         5.05429                        -1.71234                        -1.47099
10-01-2024 06:09:29.999.996.200                         5.14241                        -1.93687                        -1.04570
10-01-2024 06:10:30.000.002.682                         5.30867                        -1.77396                       -0.470362
10-01-2024 06:11:29.999.999.105                         4.80957                        -2.15033                        -1.48477
10-01-2024 06:12:29.999.995.529                         4.47280                        -2.03345                        -1.84361
10-01-2024 06:13:30.000.002.011                         4.18976                        -3.04846                        -2.21545
10-01-2024 06:14:29.999.998.435                         4.67334                        -1.77089                        -2.20923
10-01-2024 06:15:30.000.004.917                         4.95677                        -1.62186                        -1.99681
10-01-2024 06:16:30.000.001.341                         4.71320                        -2.06725                        -2.18277
10-01-2024 06:17:29.999.997.764                         4.89261                        -1.82890                        -1.97452
10-01-2024 06:18:30.000.004.246                         4.96814                        -2.11909                        -1.40770
10-01-2024 06:19:30.000.000.670                         4.93202                        -3.23050                        -1.34691
10-01-2024 06:20:29.999.997.094                         5.42145                        -2.44491                        -1.02008
10-01-2024 06:21:30.000.003.576                         5.01113                        -3.45009                        -1.21332
10-01-2024 06:22:30.000.000.000                         5.09234                        -3.45917                        -1.18544
10-01-2024 06:23:29.999.996.423                         4.99861                        -3.21651                        -1.36166
10-01-2024 06:24:30.000.002.905                         4.80995                        -3.62024                        -1.37162
10-01-2024 06:25:29.999.999.329                         4.99893                        -3.42905                        -1.11983
10-01-2024 06:26:29.999.995.753                         5.28185                        -3.02588                        -1.38334
10-01-2024 06:27:30.000.002.235                         4.89561                        -3.22023                        -1.48398
10-01-2024 06:28:29.999.998.658                         4.78592                        -3.53961                        -1.41128
10-01-2024 06:29:29.999.995.082                         4.49040                        -3.60025                        -1.33776
10-01-2024 06:30:30.000.001.564                         4.49147                        -3.36820                        -1.30849
10-01-2024 06:31:29.999.997.988                         4.53639                        -3.25492                        -1.46684
10-01-2024 06:32:30.000.004.470                         4.21928                        -3.20386                        -1.48744
10-01-2024 06:33:30.000.000.894                         5.45980                       -0.315414                        -1.53564
10-01-2024 06:34:29.999.997.317                         4.91953                        -1.57399                        -1.82066
10-01-2024 06:35:30.000.003.799                         4.68866                        -1.43570                        -1.91631
10-01-2024 06:36:30.000.000.223                         4.25038                        -1.64910                        -3.18132
10-01-2024 06:37:29.999.996.647                         4.54882                        -1.98498                        -3.03178
10-01-2024 06:38:30.000.003.129                         4.40968                        -1.45404                        -3.37686
10-01-2024 06:39:29.999.999.552                         4.33939                        -2.75595                        -2.39194
10-01-2024 06:40:29.999.995.976                         4.44771                        -2.61333                        -2.01716
10-01-2024 06:41:30.000.002.458                         5.17396                        -1.67293                        -1.83019
10-01-2024 06:42:29.999.998.882                         4.41827                         2.34839                        -2.22031
10-01-2024 06:43:29.999.995.306                         4.85931                         2.31634                       -0.950870
10-01-2024 06:44:30.000.001.788                         4.15682                         2.33230                        -1.95956
10-01-2024 06:45:29.999.998.211                         4.10869                         2.32483                        -2.91355
10-01-2024 06:46:30.000.004.693                         5.16769                        0.310671                        -2.25814
10-01-2024 06:47:30.000.001.117                         4.80687                         1.34589                        -2.27819
10-01-2024 06:48:29.999.997.541                         5.20722                         1.51916                        -1.23997
10-01-2024 06:49:30.000.004.023                         5.48180                        0.215281                        -1.49943
10-01-2024 06:50:30.000.000.447                         4.98230                       -0.517010                        -2.05955
10-01-2024 06:51:29.999.996.870                         4.66703                        -1.72386                        -2.12191
10-01-2024 06:52:30.000.003.352                         5.41257                       -0.953725                       -0.890018
10-01-2024 06:53:29.999.999.776                         4.95163                       -0.627073                        -1.79261
10-01-2024 06:54:29.999.996.200                         3.72898                        -2.74601                        -2.62360
10-01-2024 06:55:30.000.002.682                         3.40619                        -2.29470                        -3.28057
10-01-2024 06:56:29.999.999.105                         3.82959                        -3.23919                       -0.627033
10-01-2024 06:57:29.999.995.529                         4.11900                        -3.07803                        -1.10647
10-01-2024 06:58:30.000.002.011                         4.53685                        -2.04887                        -1.50271
10-01-2024 06:59:29.999.998.435                         5.20784                        -1.04935                        0.570899
10-01-2024 07:00:30.000.004.917                         4.97506                       -0.220052                         1.09550
10-01-2024 07:01:30.000.001.341                         2.94144                        0.999086                         4.08951
10-01-2024 07:02:29.999.997.764                         4.09374                        -1.13560                         3.82175
10-01-2024 07:03:30.000.004.246                         4.56036                      0.00131893                         3.73635
10-01-2024 07:04:30.000.000.670                         4.77311                        -1.10681                         3.93328
10-01-2024 07:05:29.999.997.094                         4.71785                        -1.29838                         4.25619
10-01-2024 07:06:30.000.003.576                         4.87425                       -0.863225                         4.32000
10-01-2024 07:07:29.999.999.999                         4.76334                        0.245654                         4.47687
10-01-2024 07:08:29.999.996.423                         4.45077                       -0.161350                         4.82889
10-01-2024 07:09:30.000.002.905                         4.62973                       -0.657902                         4.35408
10-01-2024 07:10:29.999.999.329                         5.17302                        -1.69964                         3.81842
10-01-2024 07:11:29.999.995.753                         4.37661                        -1.18766                         4.23831
10-01-2024 07:12:30.000.002.235                         4.23758                        -1.08272                         4.54304
10-01-2024 07:13:29.999.998.658                         4.15151                        -1.49408                         4.56678
10-01-2024 07:14:29.999.995.082                         4.46597                       -0.732638                         4.91388
10-01-2024 07:15:30.000.001.564                         4.41266                       -0.583745                         4.64571
10-01-2024 07:16:29.999.997.988                         4.93427                       -0.574837                         4.31159
10-01-2024 07:17:30.000.004.470                         3.96609                        -1.70434                         4.30772
10-01-2024 07:18:30.000.000.894                         4.05186                        -1.85887                         3.79103
10-01-2024 07:19:29.999.997.317                         3.45454                        -2.42087                         4.15279
10-01-2024 07:20:30.000.003.799                         4.35955                        -1.99450                         3.95975
10-01-2024 07:21:30.000.000.223                         4.19822                        -1.64356                         4.31216
10-01-2024 07:22:29.999.996.647                         5.65285                         2.49334                         2.41108
10-01-2024 07:23:30.000.003.129                         5.41328                        0.602872                         3.60770
10-01-2024 07:24:29.999.999.552                         5.46990                       -0.782958                         3.31949
10-01-2024 07:25:29.999.995.976                         5.94617                       -0.901040                         2.56101
10-01-2024 07:26:30.000.002.458                         6.06332                       -0.572458                         1.81602
10-01-2024 07:27:29.999.998.882                         6.08145                        0.480563                         2.13057
10-01-2024 07:28:29.999.995.306                         6.04287                        0.382451                         2.07512
10-01-2024 07:29:30.000.001.788                         5.83163                        0.193620                         2.42243
10-01-2024 07:30:29.999.998.211                         5.80196                        0.123351                         2.59573
10-01-2024 07:31:30.000.004.693                         5.46146                       -0.165682                         3.05767
10-01-2024 07:32:30.000.001.117                         5.91434                        0.185497                         2.38314
10-01-2024 07:33:29.999.997.541                         5.15586                        -1.11932                         3.26058
10-01-2024 07:34:30.000.004.023                         5.38933                        -1.10523                         3.20046
10-01-2024 07:35:30.000.000.447                         5.86296                        0.286398                         1.84755
10-01-2024 07:36:29.999.996.870                         4.50079                        -2.78513                         3.23187
10-01-2024 07:37:30.000.003.352                         4.19898                        -2.85154                         2.71346
10-01-2024 07:38:29.999.999.776                         3.76718                        -4.59061                         2.22458
10-01-2024 07:39:29.999.996.200                         3.36772                        -4.46347                         2.74526
10-01-2024 07:40:30.000.002.682                         2.79718                        -4.15971                         3.56035
10-01-2024 07:41:29.999.999.105                         4.08971                        -3.96756                         1.62295
10-01-2024 07:42:29.999.995.529                         2.98705                        -4.10113                         3.00115
10-01-2024 07:43:30.000.002.011                         2.72559                        -5.49737                       -0.299811
10-01-2024 07:44:29.999.998.435                         4.71057                        -1.62696                         3.03569
10-01-2024 07:45:30.000.004.917                         4.11192                        -3.10746                         2.95737
10-01-2024 07:46:30.000.001.341                         4.51732                        -2.94383                         3.24176
10-01-2024 07:47:29.999.997.764                         4.25298                        -4.05008                         2.86612
10-01-2024 07:48:30.000.004.246                         4.82282                        -2.25407                         3.71276
10-01-2024 07:49:30.000.000.670                         4.66674                        -1.49526                         4.04929
10-01-2024 07:50:29.999.997.094                         4.53191                        -1.90445                         4.07459
10-01-2024 07:51:30.000.003.576                         4.93113                        -2.45076                         3.24590
10-01-2024 07:52:29.999.999.999                         4.58199                        -2.57870                         3.77579
10-01-2024 07:53:29.999.996.423                         5.01334                        -2.18087                         3.44996
10-01-2024 07:54:30.000.002.905                         4.81076                        -1.86026                         3.69262
10-01-2024 07:55:29.999.999.329                         5.36190                       -0.644204                         3.46905
10-01-2024 07:56:29.999.995.753                         5.16243                        -1.59331                         3.43290
10-01-2024 07:57:30.000.002.235                         5.42260                       -0.808728                         3.40995
10-01-2024 07:58:29.999.998.658                         5.01948                        -2.22657                         3.44101
10-01-2024 07:59:29.999.995.082                         5.58352                        -1.56570                         2.87089
10-01-2024 08:00:30.000.001.564                         6.45483                       0.0283286                         1.18020
10-01-2024 08:01:29.999.997.988                         5.93144                       -0.472368                         2.60087
10-01-2024 08:02:30.000.004.470                         5.92923                        -2.04359                         1.10978
10-01-2024 08:03:30.000.000.894                         5.14887                        -3.63832                        0.411288
10-01-2024 08:04:29.999.997.317                         5.47784                        -1.97690                         2.83313
10-01-2024 08:05:30.000.003.799                         5.52263                        -1.99276                         2.61849
10-01-2024 08:06:30.000.000.223                         5.45693                       -0.757914                         2.48905
10-01-2024 08:07:29.999.996.647                         5.90510                       -0.272533                         1.92396
10-01-2024 08:08:30.000.003.129                         5.47046                       -0.425741                         2.73929
10-01-2024 08:09:29.999.999.552                         4.97860                        -1.17051                         3.16763
10-01-2024 08:10:29.999.995.976                         5.23709                      -0.0869432                         3.01046
10-01-2024 08:11:30.000.002.458                         5.57217                        0.110301                         2.99733
10-01-2024 08:12:29.999.998.882                         3.83437                        -1.93709                         4.82443
10-01-2024 08:13:29.999.995.306                         5.86110                        -1.42085                         2.41059
10-01-2024 08:14:30.000.001.788                         5.40397                        -1.02416                         3.36749
10-01-2024 08:15:29.999.998.211                         5.23249                        -1.63064                         3.53850
10-01-2024 08:16:30.000.004.693                         5.33752                        -1.40604                         3.29511
10-01-2024 08:17:30.000.001.117                         5.35485                       -0.338446                         3.57238
10-01-2024 08:18:29.999.997.541                         4.62500                        -1.41014                         4.08186
10-01-2024 08:19:30.000.004.023                         4.64787                       -0.627927                         4.27285
10-01-2024 08:20:30.000.000.447                         5.01541                       -0.777657                         3.80394
10-01-2024 08:21:29.999.996.870                         4.70705                       -0.928410                         3.25634
10-01-2024 08:22:30.000.003.352                         5.44672                       -0.833128                         1.91972
10-01-2024 08:23:29.999.999.776                         5.84643                        0.227169                         1.40239
10-01-2024 08:24:29.999.996.200                         5.53563                       0.0861909                         2.42501
10-01-2024 08:25:30.000.002.682                         5.44302                        0.730192                         3.03347
10-01-2024 08:26:29.999.999.105                         5.25515                        0.761906                         2.42485
10-01-2024 08:27:29.999.995.529                         4.98383                         2.65871                        -1.05295
10-01-2024 08:28:30.000.002.011                         5.29180                         1.92066                         2.29610
10-01-2024 08:29:29.999.998.435                         5.17689                         1.15636                         1.86374
10-01-2024 08:30:30.000.004.917                         4.34480                         3.63318                         1.13801
10-01-2024 08:31:30.000.001.341                         5.41667                         1.19334                         1.93426
10-01-2024 08:32:29.999.997.764                         5.76258                         1.21309                         1.93407
10-01-2024 08:33:30.000.004.246                         6.12425                        0.854491                         1.10111
10-01-2024 08:34:30.000.000.670                         5.43875                         2.62916                         1.36602
10-01-2024 08:35:29.999.997.094                         5.91394                         1.32742                         1.02970
10-01-2024 08:36:30.000.003.576                         6.08496                        0.872729                         1.10012
10-01-2024 08:37:30.000.000.000                         5.85523                         1.64889                         1.05324
10-01-2024 08:38:29.999.996.423                         5.72462                        0.676249                         2.23887
10-01-2024 08:39:30.000.002.905                         6.30134                        0.300985                        0.149775
10-01-2024 08:40:29.999.999.329                         6.04462                        0.436328                         1.04593
10-01-2024 08:41:29.999.995.753                         6.12316                        0.181551                      -0.0710921
10-01-2024 08:42:30.000.002.235                         6.11899                       -0.226603                       -0.998537
10-01-2024 08:43:29.999.998.658                         5.96516                       -0.406327                       -0.566407
10-01-2024 08:44:29.999.995.082                         6.06966                       -0.287979                        0.615319
10-01-2024 08:45:30.000.001.564                         6.09435                       -0.476354                        0.854407
10-01-2024 08:46:29.999.997.988                         6.07706                       -0.539446                         1.08782
10-01-2024 08:47:30.000.004.470                         5.94848                       -0.504043                         1.45456
10-01-2024 08:48:30.000.000.894                         5.95504                       -0.905715                         1.46836
10-01-2024 08:49:29.999.997.317                         5.88416                        0.123003                         1.98387
10-01-2024 08:50:30.000.003.799                         5.61622                        0.582033                         2.57470
10-01-2024 08:51:30.000.000.223                         5.84754                        -1.36081                        0.645878
10-01-2024 08:52:29.999.996.647                         5.17492                        -3.38948                        0.585647
10-01-2024 08:53:30.000.003.129                         5.53738                        -1.38941                      -0.0154175
10-01-2024 08:54:29.999.999.552                         5.23719                        -2.51903                        0.712026
10-01-2024 08:55:29.999.995.976                         5.53333                        -1.14013                         1.24330
10-01-2024 08:56:30.000.002.458                         5.55862                         1.43809                         1.27108
10-01-2024 08:57:29.999.998.882                         5.72407                         1.08140                         1.28160
10-01-2024 08:58:29.999.995.306                         6.01534                        0.310371                       -0.231993
10-01-2024 08:59:30.000.001.788                         5.72604                        0.183995                       -0.516058
10-01-2024 09:00:29.999.998.211                         5.41717                        -2.30034                        0.280672
10-01-2024 09:01:30.000.004.693                         5.46991                        -1.35689                        -1.18006
10-01-2024 09:02:30.000.001.117                         5.31756                        -2.44719                        0.136643
10-01-2024 09:03:29.999.997.541                         4.89604                        -1.98340                         2.10702
10-01-2024 09:04:30.000.004.023                         5.32428                        -2.28974                         1.94251
10-01-2024 09:05:30.000.000.447                         5.48066                        -1.90385                         2.12552
10-01-2024 09:06:29.999.996.870                         4.94855                        -2.58398                         2.68552
10-01-2024 09:07:30.000.003.352                         4.89174                        -2.73135                         2.72678
10-01-2024 09:08:29.999.999.776                         5.87066                        -1.23883                         1.89607
10-01-2024 09:09:29.999.996.200                         5.62419                        -1.28656                         2.59876
10-01-2024 09:10:30.000.002.682                         5.83021                        -1.17062                         2.37878
10-01-2024 09:11:29.999.999.105                         5.60132                        -1.78748                         2.55312
10-01-2024 09:12:29.999.995.529                         5.57894                        -1.32143                         2.74543
10-01-2024 09:13:30.000.002.011                         5.36099                        -2.23900                         2.35661
10-01-2024 09:14:29.999.998.435                         5.07675                        -2.36186                         2.78890
10-01-2024 09:15:30.000.004.917                         5.31594                        -1.82552                         2.92222
10-01-2024 09:16:30.000.001.341                         5.44970                        -1.87255                         2.22412
10-01-2024 09:17:29.999.997.764                         5.67486                        -1.51880                         2.25773
10-01-2024 09:18:30.000.004.246                         5.70709                        -1.86034                         1.95059
10-01-2024 09:19:30.000.000.670                         5.80403                       -0.954803                         2.13929
10-01-2024 09:20:29.999.997.094                         5.23074                        -2.30012                         2.63775
10-01-2024 09:21:30.000.003.576                         5.28411                        -2.47767                         2.32634
10-01-2024 09:22:30.000.000.000                         5.79475                        -1.29252                         1.92883
10-01-2024 09:23:29.999.996.423                         5.60692                        -2.15862                         1.73884
10-01-2024 09:24:30.000.002.905                         5.63579                        -2.07361                         1.63287
10-01-2024 09:25:29.999.999.329                         5.82372                        -1.56300                         1.53602
10-01-2024 09:26:29.999.995.753                         5.53342                        -2.31773                         1.40354
10-01-2024 09:27:30.000.002.235                         5.60203                        -2.06619                         1.47157
10-01-2024 09:28:29.999.998.658                         5.48597                        -2.36042                         1.27789
10-01-2024 09:29:29.999.995.082                         5.58068                        -2.26082                         1.27644
10-01-2024 09:30:30.000.001.564                         5.65724                        -2.08835                         1.14021
10-01-2024 09:31:29.999.997.988                         5.67801                        -2.33499                        0.806441
10-01-2024 09:32:30.000.004.470                         5.64039                        -2.25777                         1.05847
10-01-2024 09:33:30.000.000.894                         5.62821                        -2.66954                        0.589586
10-01-2024 09:34:29.999.997.317                         5.68880                        -2.35747                        0.990547
10-01-2024 09:35:30.000.003.799                         5.86517                        -1.91028                        0.197770
10-01-2024 09:36:30.000.000.223                         5.74262                        -2.10586                        0.820064
10-01-2024 09:37:29.999.996.647                         5.87941                        -2.02162                        0.408938
10-01-2024 09:38:30.000.003.129                         6.14313                        -1.61663                        0.272848
10-01-2024 09:39:29.999.999.552                         6.01248                        -1.61531                       -0.739307
10-01-2024 09:40:29.999.995.976                         5.91927                        -1.64964                       -0.508550
10-01-2024 09:41:30.000.002.458                         6.03271                        -1.45777                       -0.560526
10-01-2024 09:42:29.999.998.882                         5.12648                        -3.10489                         1.59244
10-01-2024 09:43:29.999.995.306                         5.58109                        -2.36062                         1.45652
10-01-2024 09:44:30.000.001.788                         4.87379                        -3.25275                         2.30493
10-01-2024 09:45:29.999.998.211                         5.00513                        -2.83517                         2.30877
10-01-2024 09:46:30.000.004.693                         5.64339                        -2.26564                         1.68365
10-01-2024 09:47:30.000.001.117                         5.59430                        -2.58884                         1.49424
10-01-2024 09:48:29.999.997.541                         5.62861                        -1.66100                         2.39133
10-01-2024 09:49:30.000.004.023                         5.03362                        -3.11077                         2.36591
10-01-2024 09:50:30.000.000.447                         4.57944                        -3.00786                         2.97379
10-01-2024 09:51:29.999.996.870                         5.08727                        -2.77374                         2.18267
10-01-2024 09:52:30.000.003.352                         5.15835                        -2.80990                         1.99646
10-01-2024 09:53:29.999.999.776                         5.04433                        -2.87626                         2.14753
10-01-2024 09:54:29.999.996.200                         4.86575                        -3.19020                         2.31496
10-01-2024 09:55:30.000.002.682                         4.94310                        -3.01840                         2.09988
10-01-2024 09:56:29.999.999.105                         5.54356                        -2.58370                         1.61724
